DateTime,Animal,VO2_M,VCO2_M,VH2O_M,kcal_hr_M,RER_M,FoodInA_M,WaterInA_M,BodyMass_Mnz,PedSpeed_Mnz,PedMeters_M,PedMeters_R,AllMeters_M,AllMeters_R,XBreak_R,YBreak_R,ZBreak_R,EnviroTemp_M,EnviroRH_M,EnviroBP_M,EnviroLightlux_M,EnviroOccupancy_M,EnviroSound_M,Still_pct_M,Sleep_pct_M
2023/07/08 03:28:49,2_1,1.157149,1.11553,0.2306486,0.3476461,0.9632655,101.3326,25.56621,31.49114,0.01590932,3294.079,3.713135,3869.071,5.102539,530,628,112,30.77029,32.58316,100.5436,0,12.50799,1474.74,96.75,96.75
2023/07/08 04:28:49,2_1,1.454044,1.419197,0.2144326,0.4380011,0.9744027,101.7876,25.56621,31.63433,0.01911972,3301.831,20.2605,3879.069,24.05933,1960,2254,970,30.68942,33.19659,100.5385,0,12.50699,1504.024,72.47222,70.66666
2023/07/08 05:28:49,2_1,1.678484,1.701638,0.2692821,0.509815,1.016127,103.7092,25.61432,31.90571,0.01753074,3328.897,30.81421,3910.682,35.65527,2585,2923,912,30.73694,32.99147,100.5774,0,12.50451,1425.573,67.02778,65.72222
2023/07/08 06:28:49,2_1,1.579336,1.573171,0.302865,0.4778453,0.9989989,104.9041,25.66219,31.81585,0.01506691,3355.552,18.93066,3941.76,23.25854,2167,2320,534,30.64784,32.97815,100.6152,0.4197222,12.50055,1671.865,85.52778,85.02778
2023/07/08 07:28:49,2_1,1.489207,1.41091,0.3146543,0.4457659,0.947491,105.0402,25.71957,31.52042,0.01313438,3376.839,17.31226,3968.177,22.27026,2342,2442,365,30.67297,33.00385,100.6293,3.596667,17.17073,1922.125,90.44444,90.44444
2023/07/08 08:28:49,2_1,0.9410552,0.8082863,0.2216199,0.2761598,0.8564336,105.0948,25.72388,31.44469,0.009215398,3383.339,0.6027832,3977.158,1.090576,200,411,54,30.77755,32.59596,100.638,1,12.50486,1651.241,100,100
2023/07/08 09:28:49,2_1,1.049126,0.9894806,0.1740816,0.3137383,0.9441699,105.1029,25.83326,31.50724,0.01068747,3386.308,3.352539,3980.994,4.715088,587,642,67,30.68958,32.75842,100.5818,1,12.50385,1612.736,96.80556,95.94444
2023/07/08 10:28:49,2_1,0.8370465,0.7454542,0.138304,0.2473963,0.8941755,105.154,25.84013,31.46656,0.009469168,3387.464,0.5859375,3983.078,0.8515625,113,148,75,30.66944,32.60336,100.6145,1,12.50551,1715.301,98.36111,98.36111
2023/07/08 11:28:49,2_1,0.9953189,0.904824,0.1503328,0.2953972,0.9076398,105.2244,25.84013,31.28899,0.00903869,3388.568,1.580566,3984.953,2.58667,321,566,269,30.6701,32.84645,100.6364,1,12.50507,1658.449,94.80556,94.80556
2023/07/08 12:28:49,2_1,0.8841637,0.7582017,0.1558385,0.2593836,0.8557281,105.2271,25.84013,31.31383,0.007114072,3389.523,0.5444336,3986.569,1.344238,350,304,64,30.64446,32.62226,100.6443,1,12.50831,1626.932,100,100
2023/07/08 13:28:49,2_1,1.028957,0.9488169,0.1477603,0.3062706,0.9220082,105.2271,25.85231,31.39745,0.009822058,3390.395,2.934082,3988.235,4.552002,721,758,137,30.68462,32.78933,100.5267,1,12.50764,1553.059,99.52778,99.52778
2023/07/08 14:28:49,2_1,0.972422,0.8823681,0.1636959,0.2884929,0.8992295,105.2271,25.96854,31.51849,0.0116517,3395.997,3.83252,3996.506,5.505127,520,702,103,30.65031,32.5034,100.4017,1,12.50784,1742.421,99.63889,99.63889
2023/07/08 15:28:49,2_1,0.9385977,0.8377424,0.1276983,0.2775334,0.8905631,105.2314,25.97687,31.52431,0.009758322,3397.29,2.234863,3998.594,3.872803,774,779,49,30.65565,32.50064,100.3868,1.431111,13.67468,1674.402,98.41666,98.41666
2023/07/08 16:28:49,2_1,1.194395,1.120248,0.1635977,0.3567662,0.9371073,105.2991,25.99324,31.75645,0.0139383,3400.249,5.338379,4003.2,7.109131,633,957,538,30.64785,32.41989,100.3806,1,12.50568,1735.048,79.61111,79.61111
2023/07/08 17:28:49,2_1,1.179038,1.161268,0.1728086,0.355857,0.9756143,105.5408,26.14024,31.94433,0.01275505,3405.186,1.756348,4010.021,2.901855,344,504,270,30.67499,32.42398,100.3496,1,12.50819,1638.872,84.77778,84.25
2023/07/08 18:28:49,2_1,1.278721,1.277884,0.1634214,0.3871668,0.9932319,105.7553,26.14024,32.01251,0.01596537,3407.824,8.108887,4013.665,10.01196,893,1007,301,30.59037,32.47749,100.3496,0.5808333,12.50378,1797.127,90.44444,89.72222
2023/07/08 19:28:49,2_1,1.66625,1.673813,0.2290564,0.5050758,1.00423,106.6383,26.29781,32.29974,0.01918309,3427.677,22.82544,4037.066,26.94434,1953,2291,1197,30.90122,32.24445,100.3789,0,12.5082,1546.985,52.88889,48.63889
2023/07/08 20:28:49,2_1,1.401824,1.433695,0.2598124,0.4266154,1.022234,107.2275,26.41179,32.43335,0.01416061,3441.759,7.55542,4054.709,10.42334,1169,1340,436,30.75414,32.51221,100.4164,0,12.50564,1669.408,84.47222,84.47222
2023/07/08 21:28:49,2_1,1.621698,1.65373,0.2784886,0.4932083,1.020672,108.5214,26.6027,32.32563,0.01650609,3455.428,17.27393,4071.728,20.73999,1628,1928,809,30.70809,32.87622,100.4306,0,12.50619,1551.403,74.36111,73.16666
2023/07/08 22:28:49,2_1,1.513119,1.52576,0.2759083,0.4590416,1.010981,109.3423,26.76535,32.41758,0.01692878,3468.915,14.83887,4088.533,18.39307,1674,1755,436,30.72498,32.587,100.4557,0,12.50515,1652.021,83.55556,82.94444
2023/07/08 23:28:49,2_1,1.167543,1.197348,0.2277597,0.3555333,1.022423,109.5488,26.85212,32.37557,0.0149727,3477.84,3.355713,4099.532,4.481934,435,563,231,30.67989,32.93329,100.4529,0,12.50647,1636.104,85.86111,85.86111
2023/07/09 00:28:49,2_1,1.279831,1.297761,0.2313593,0.3887483,1.014557,109.6888,26.85785,32.29254,0.01815471,3481.286,8.43335,4104.334,10.79688,1221,1059,378,30.74224,32.53839,100.4513,0,12.50606,1653.313,85.16666,85.16666
2023/07/09 01:28:49,2_1,1.653623,1.649992,0.3072503,0.5005093,0.9994379,110.0183,27.08608,32.15238,0.01950502,3509.465,35.22461,4136.817,40.74805,2808,3151,654,30.64681,33.1908,100.4489,0,12.50796,1633.422,74.5,72.11111
2023/07/09 02:28:49,2_1,1.247451,1.212303,0.2697709,0.3754206,0.9697479,110.2586,27.14862,32.01231,0.01129971,3525.165,4.126709,4156.296,6.490234,830,1177,337,30.71894,32.9417,100.4467,0,12.50843,1562.648,77.77778,76.16666
2023/07/09 03:28:49,2_1,1.198473,1.158537,0.2625195,0.3602715,0.9644854,110.7167,27.14862,32.10395,0.0155262,3529.405,3.934082,4162.8,5.371094,599,645,37,30.70337,32.85364,100.4289,0,12.50438,1654.174,97.27778,97.27778
2023/07/09 04:28:49,2_1,1.476468,1.438917,0.2436912,0.4446121,0.9751104,111.1675,27.19529,32.24265,0.01739825,3537.121,14.58228,4172.495,17.75781,1377,1862,544,30.65977,33.14364,100.4315,0,12.50707,1564.185,77.94444,77.13889
2023/07/09 05:28:49,2_1,1.451042,1.423988,0.2668167,0.4376091,0.9831378,111.9527,27.28248,32.39022,0.01408704,3552.336,8.121094,4191.328,10.6084,956,1168,463,30.73383,32.69312,100.4923,0,12.50352,1579.335,83.25,81.86111
2023/07/09 06:28:49,2_1,1.055257,1.04954,0.2133736,0.3191736,0.9939861,112.0987,27.28248,32.29333,0.01143871,3554.994,2.666504,4195.047,3.714844,487,430,218,30.59916,33.3629,100.5317,0.4188889,12.50354,1680.073,95.94444,95.94444
2023/07/09 07:28:49,2_1,1.708804,1.672418,0.2978989,0.5150454,0.9809042,113.3864,27.4093,32.24305,0.01757971,3568.996,26.84595,4211.737,31.24072,2144,2954,1237,30.84425,32.73547,100.5701,1,12.50765,1562.547,57.02778,55.33333
2023/07/09 08:28:49,2_1,1.270485,1.135692,0.2912621,0.3757835,0.8872347,115.3064,27.45188,32.14472,0.01405074,3591.75,9.512451,4238.862,12.1582,1150,1428,71,30.69482,32.80098,100.5899,1,12.50726,1683.319,96.13889,96.13889
2023/07/09 09:28:49,2_1,0.9888337,0.8702472,0.1907532,0.2915692,0.8814602,115.6161,27.45304,32.12574,0.008590636,3594.497,2.043457,4243.24,3.374023,530,522,171,30.69567,32.73978,100.6048,5.533333,15.20927,1858.136,85.63889,85.63889
2023/07/09 10:28:49,2_1,0.8773915,0.814613,0.1411964,0.2615257,0.9266654,115.7048,27.49689,31.97331,0.009027817,3595.485,0.6015625,4244.772,1.022461,151,215,33,30.62992,32.98781,100.6576,1,12.50745,1654.449,98.05556,98.05556
2023/07/09 11:28:49,2_1,0.9989728,0.8958899,0.1519078,0.2956684,0.8970968,115.7302,27.52031,31.95817,0.01380449,3597.642,4.075684,4248.167,6.155762,920,957,109,30.69135,32.77161,100.6964,1,12.50697,1515.318,94.44444,93.52778
2023/07/09 12:28:49,2_1,0.9183547,0.7571946,0.1423821,0.2674016,0.8234218,115.81,27.52031,31.98965,0.01007749,3601.063,1.442139,4253.872,2.937012,586,477,86,30.65286,32.96024,100.625,3.665833,15.11919,1967.667,98.44444,98.44444
2023/07/09 13:28:49,2_1,0.9052437,0.7616231,0.1247059,0.2645952,0.8353848,115.8195,27.52031,31.86253,0.009315195,3601.687,1.168701,4255.136,2.066406,312,307,139,30.73986,32.605,100.568,1,12.50857,1814.7,100,100
2023/07/09 14:28:49,2_1,0.8265045,0.7226706,0.1037663,0.2433917,0.8707385,115.8219,27.52482,31.89678,0.01208589,3603.073,1.569824,4257.394,2.193848,247,349,46,30.69032,32.90238,100.4364,1,12.50262,1731.722,99,99
2023/07/09 15:28:49,2_1,1.013944,0.9672838,0.1308712,0.3039462,0.9539431,115.8292,27.69498,31.87153,0.01271031,3605.48,2.95752,4260.573,3.875488,455,431,66,30.72384,32.71222,100.4163,1,12.51034,1834.067,98.47222,98.47222
2023/07/09 16:28:49,2_1,1.085292,1.051079,0.1793413,0.3263778,0.9637954,115.8333,27.72991,31.98287,0.0102931,3608.598,3.016113,4264.834,4.416504,633,720,152,30.70318,32.7896,100.4766,1,12.50447,1751.715,99.58334,99.58334
2023/07/09 17:28:49,2_1,1.188269,1.20229,0.1921694,0.3607621,1.012281,115.8333,27.74208,32.28687,0.01325573,3611.402,3.160889,4268.858,4.181641,510,584,142,30.70675,32.61226,100.566,1,12.50832,1856.003,100,100
2023/07/09 18:28:49,2_1,1.267874,1.26938,0.1661005,0.3840376,0.9981967,115.9859,27.74208,32.4629,0.01959096,3615.541,6.268799,4274.182,7.676758,635,736,440,30.51181,33.09007,100.625,0.5813889,12.50965,1690.055,85.22222,85.22222
2023/07/09 19:28:49,2_1,1.809695,1.819351,0.2349761,0.5486526,1.006831,116.7696,27.91732,32.61454,0.02359517,3635.209,35.37744,4296.641,39.55176,2376,2726,1480,30.91676,32.46044,100.6568,0,12.5096,1654.93,52,49.44444
2023/07/09 20:28:49,2_1,1.641637,1.662499,0.3022275,0.498505,1.015569,118.0866,28.11186,32.57366,0.01900211,3669.071,22.8042,4334.85,26.81055,1975,2102,736,30.75675,32.74269,100.6951,0,12.50817,1753.031,76.91666,75.88889
2023/07/09 21:28:49,2_1,1.268742,1.287509,0.2460296,0.3854458,1.00618,118.3566,28.19163,32.59177,0.01590785,3679.452,7.415527,4347.602,9.605469,965,1256,505,30.57966,33.0492,100.7324,0,12.506,1743.286,77.88889,77.16666
2023/07/09 22:28:49,2_1,1.771236,1.834695,0.2784407,0.5405767,1.03551,120.3822,28.32744,32.76218,0.01832722,3691.216,16.97998,4362.897,20.81738,1456,2244,1469,30.49292,33.35337,100.7448,0,12.5043,1728.246,49.30556,45.97222
2023/07/09 23:28:49,2_1,1.728852,1.747931,0.3117208,0.5247971,1.01108,122.4028,28.38658,32.65916,0.01870655,3717.248,26.30444,4393.03,30.55811,2084,2621,1207,30.95406,32.40805,100.7385,0,12.50753,1707.709,68.75,67.77778
2023/07/10 00:28:49,2_1,1.614043,1.576773,0.3513553,0.4862913,0.9715579,124.063,28.45655,32.43455,0.02140708,3748.278,26.25757,4428.23,29.6499,1724,2215,1021,30.72655,32.97715,100.7155,0,12.50558,1739.926,75.30556,74.5
2023/07/10 01:28:49,2_1,1.350278,1.291454,0.2809947,0.4049877,0.9539577,124.9578,28.48354,32.38898,0.01937674,3761.249,12.19238,4443.811,14.41309,910,1548,635,30.78086,32.53831,100.7032,0,12.50811,1786.165,77.33334,77.33334
2023/07/10 02:28:49,2_1,1.09505,1.060586,0.233035,0.329316,0.9617593,125.5332,28.52234,32.38623,0.01083516,3768.126,2.042236,4452.386,3.168457,363,500,128,30.69381,33.21061,100.7043,0,12.50802,1795.718,98.47222,98.47222
2023/07/10 03:28:49,2_1,1.054613,0.9952859,0.2023091,0.3154209,0.9413808,125.7758,28.52265,32.38598,0.01128891,3770.722,2.861816,4456,4.025391,441,510,33,30.759,32.93669,100.7367,0,12.5037,1711.729,98.13889,98.13889
2023/07/10 04:28:49,2_1,1.443547,1.368013,0.2536434,0.4321226,0.9484392,126.7344,28.52265,32.5372,0.01738263,3779.887,13.50415,4467.602,16.86182,1699,1824,634,30.74638,32.84777,100.7896,0,12.5047,1798.82,81.41666,81.41666
2023/07/10 05:28:49,2_1,1.266367,1.228347,0.2259915,0.3809583,0.9708526,127.0687,28.54309,32.66265,0.01478018,3787.68,8.80835,4477.546,11.06494,1059,1117,549,30.70727,33.12561,100.839,0,12.50477,1708.04,80.94444,78.83334
2023/07/10 06:28:49,2_1,1.685274,1.558694,0.2676017,0.5019347,0.9263942,127.3886,28.57054,32.43872,0.01868774,3814.114,36.85156,4507.946,41.92188,2628,3275,1158,30.69382,32.92668,100.9017,0.4183333,12.50913,1834.94,75.13889,72.16666
2023/07/10 07:28:49,2_1,1.503676,1.355701,0.3036619,0.4455236,0.9015601,127.7165,28.65591,32.30828,0.01542744,3847.49,27.55469,4546.583,32.69141,2630,2886,301,30.80799,32.86427,100.9579,2.840833,15.45852,1618.554,92.58334,91.5
2023/07/10 08:28:49,2_1,0.8897401,0.7115943,0.1979207,0.2576093,0.7993187,127.7313,28.67041,32.17035,0.007304244,3858.831,0.7790527,4560.518,1.083984,87,165,0,30.75736,32.77338,100.9865,1,12.50779,1655.986,100,100
2023/07/10 09:28:49,2_1,0.8142248,0.6166139,0.1409958,0.2334501,0.755134,127.7313,28.67056,32.05672,0.006364611,3859.676,0.873291,4561.8,1.986816,371,397,0,30.64169,33.05262,100.9828,13.0375,15.8131,1713.341,99.52778,99.52778
2023/07/10 10:28:49,2_1,1.018024,0.8680437,0.152019,0.2983253,0.8585281,127.9928,28.6735,32.05254,0.01040426,3862.16,2.649658,4566.117,3.878906,494,544,84,30.66632,32.78458,100.97,1,12.5076,1713.783,95.38889,95.38889
2023/07/10 11:28:49,2_1,0.7082697,0.612803,0.1204834,0.2081431,0.8669207,128.3238,28.6735,32.07368,0.004469058,3862.983,0.3952637,4567.356,0.9956055,42,204,0,30.70638,32.44791,100.9525,1,12.50658,1750.751,100,100
2023/07/10 12:28:49,2_1,0.8872029,0.7734848,0.1121633,0.2611164,0.868202,128.3238,28.6735,32.03121,0.01035319,3864.473,1.526367,4570.39,2.82959,503,504,42,30.69758,32.70279,100.9227,1,12.50785,1619.755,100,100
2023/07/10 13:28:49,2_1,0.9595267,0.8582718,0.1150327,0.2838446,0.8832304,128.3238,28.6735,32.13793,0.01165127,3865.916,4.643555,4572.528,6.586914,819,767,233,30.73037,32.28362,100.8984,1.011111,12.57691,1789.018,100,100
2023/07/10 14:28:49,2_1,0.8202657,0.732125,0.108745,0.2425438,0.8927613,129.7406,28.6735,32.16018,0.009012858,3869.911,1.106445,4578.135,1.611328,220,198,7,30.6875,32.35759,100.8622,6.333055,17.62415,1681.721,97.80556,97.80556
2023/07/10 15:28:49,2_1,1.161444,1.051729,0.1567505,0.3444278,0.8874787,129.8544,28.73288,32.08774,0.0123642,3874.228,4.861328,4584.373,6.906738,765,748,230,30.66513,32.63219,100.8364,13.25944,22.92054,1878.324,98.61111,98.61111
2023/07/10 16:28:49,2_1,0.9782777,0.8912656,0.1518882,0.2904679,0.8980907,129.8551,28.73819,32.20958,0.01093107,3876.071,2.610107,4587.065,3.882813,563,495,20,30.71912,32.26627,100.7961,1,12.50731,1768.432,100,100
2023/07/10 17:28:49,2_1,0.977254,0.9243553,0.1282134,0.2924217,0.9481346,129.8555,28.73819,32.4094,0.01189348,3878.621,1.79248,4590.72,2.900391,310,633,14,30.66131,32.59361,100.7728,1,12.50852,1737.713,99.66666,99.66666
2023/07/10 18:28:49,2_1,1.279321,1.255224,0.1482112,0.3858049,0.9797371,129.8725,28.80922,32.35473,0.01371269,3881.556,4.55835,4595.468,6.964844,1162,1114,436,30.68444,32.31001,100.7765,0.5819445,12.50349,1890.053,89.19444,89.19444
2023/07/10 19:28:49,2_1,1.735771,1.715167,0.2212959,0.5242589,0.989239,130.6737,29.01921,32.45297,0.02227069,3902.01,36.39893,4619.377,40.64893,2182,2958,1571,30.86736,32.41857,100.7727,0,12.508,1634.109,40.63889,33.22222
2023/07/10 20:28:49,2_1,1.579455,1.570131,0.2727483,0.4776717,0.9971218,131.3549,29.1116,32.51841,0.01905627,3931.725,18.4917,4653.673,22.98584,1976,2252,861,30.7945,32.36648,100.7873,0,12.50794,1687.433,69.44444,67.83334
2023/07/10 21:28:49,2_1,1.200899,1.186853,0.2289892,0.3627242,0.9831701,132.3139,29.12774,32.33028,0.01873347,3943.266,16.47095,4668.406,18.93604,1240,1479,409,30.6966,32.95845,100.8275,0,12.50921,1644.453,82.91666,78.72222
2023/07/10 22:28:49,2_1,1.413043,1.366737,0.2803407,0.4248249,0.9700701,132.4688,29.1984,32.06792,0.01504859,3962.696,9.654785,4691.404,13.23438,1316,1727,267,30.75375,32.62369,100.8539,0,12.50899,1715.044,82.52778,81.83334
2023/07/10 23:28:49,2_1,1.590451,1.545947,0.2895301,0.4786671,0.9726396,132.5767,29.29895,31.82489,0.02034353,3986.164,36.56543,4718.293,40.61621,2392,2728,830,30.67487,33.09467,100.8516,0,12.50878,1694.375,86.36111,85.69444
2023/07/11 00:28:49,2_1,1.524288,1.445382,0.3218037,0.4563487,0.9493902,132.6283,29.43515,31.91169,0.01756661,4018.711,26.93042,4755.494,31.85254,2486,2690,452,30.76178,32.64792,100.8476,0,12.5046,1785.173,91.41666,89.80556
2023/07/11 01:28:49,2_1,0.978706,0.8357009,0.2245748,0.2868819,0.8517759,132.6551,29.43905,31.90191,0.01074219,4029.027,1.589844,4768.37,2.545898,428,589,10,30.65797,33.28963,100.8211,0,12.50709,1714.692,98.44444,98.44444
2023/07/11 02:28:49,2_1,1.081619,0.9588255,0.201603,0.3193874,0.881617,132.6935,29.43905,31.89397,0.008430093,4031.538,1.945313,4772.322,3.033691,470,528,80,30.74352,32.96991,100.8109,0,12.502,1633.269,99.22222,99.22222
2023/07/11 03:28:49,2_1,1.042024,0.9661717,0.1976922,0.3105121,0.9272488,132.6972,29.43905,31.84103,0.01289705,4033.892,3.320801,4775.822,4.871582,636,696,58,30.70749,32.8977,100.7334,0,12.50289,1712.418,99.66666,99.66666
2023/07/11 04:28:49,2_1,1.653204,1.552011,0.2331085,0.4939081,0.9366555,132.9872,29.58244,32.07412,0.02276032,4050.399,31.88452,4795.118,35.87402,2014,2820,1451,30.71505,33.0983,100.7288,0,12.50467,1608.49,50.69444,49.11111
2023/07/11 05:28:49,2_1,1.745333,1.696404,0.2628728,0.5252748,0.9756486,133.5713,29.80119,32.38118,0.02081167,4085.694,33.37793,4834.529,37.57666,2222,2815,1401,30.73915,32.88805,100.8498,0,12.50786,1697.171,62.47222,62.47222
2023/07/11 06:28:49,2_1,1.846242,1.826592,0.2526028,0.5577751,0.9915972,134.406,29.94855,32.44513,0.02192702,4124.718,48.37988,4877.806,52.96387,2881,3649,1181,30.69276,33.20629,100.8893,0.4177778,12.50429,1620.336,65.91666,61.08333
2023/07/11 07:28:49,2_1,1.306627,1.199469,0.2387988,0.3885618,0.9154754,134.7295,30.05633,32.47752,0.01316866,4159.795,15.10205,4918.022,19.479,1901,1988,163,30.64586,33.00114,100.9116,2.8575,15.54902,1772.124,95.58334,95.58334
2023/07/11 08:28:49,2_1,0.7932416,0.6627126,0.1603486,0.2315475,0.8359804,134.7401,30.05633,32.36709,0.01091121,4164.512,0.5541992,4924.466,0.8056641,98,194,72,30.82798,32.45743,100.9278,1,12.50723,1745.906,99.66666,99.66666
2023/07/11 09:28:49,2_1,0.9766863,0.8311983,0.1771443,0.2861055,0.8470544,134.7532,30.05633,32.29997,0.009774943,4167.106,2.521973,4928.266,3.755859,514,652,24,30.69729,32.72009,100.8885,1,12.50779,1775.804,98.44444,98.44444
2023/07/11 10:28:49,2_1,0.8086432,0.6741876,0.1549694,0.2359509,0.8280763,134.7712,30.05633,32.12684,0.008169001,4168.392,1.398926,4930.312,2.310059,414,392,0,30.73066,32.41736,100.8712,1,12.50857,1781.164,99.86111,99.86111
2023/07/11 11:28:49,2_1,0.729396,0.6238307,0.1329298,0.2138704,0.8565503,134.7712,30.05633,32.05972,0.0106627,4169.275,0.4521484,4931.685,0.5610352,52,69,169,30.64757,32.96401,100.9304,1,12.50453,1682.331,100,100
2023/07/11 12:28:49,2_1,1.142628,0.9945315,0.1456255,0.336183,0.8653351,134.8614,30.13018,32.12174,0.01211031,4171.984,5.626953,4935.332,7.813477,903,970,435,30.717,32.42315,100.8657,1,12.50889,1702.256,87.19444,87.19444
2023/07/11 13:28:49,2_1,0.7299808,0.6306989,0.1117812,0.2144644,0.8635801,134.962,30.19115,32.11077,0.007350145,4175.569,0.8100586,4940.387,1.246582,178,162,0,30.64836,32.87277,100.7132,1,12.50553,1637.769,100,100
2023/07/11 14:28:49,2_1,0.842693,0.682456,0.1095389,0.244551,0.806998,134.9629,30.19115,32.09525,0.009145613,4176.225,1.247559,4941.725,2.376953,429,413,38,30.70282,32.56356,100.7596,1,12.50806,1764.239,99.5,99.5
2023/07/11 15:28:49,2_1,1.338562,1.240764,0.138653,0.3988535,0.9252124,135.1734,30.28385,32.34171,0.0172476,4186.628,19.12891,4954.567,22.45557,1488,2010,1032,30.66963,32.83659,100.7152,11.88194,19.65536,1823.645,71.11111,68.86111
2023/07/11 16:28:49,2_1,1.028765,0.8963139,0.1611106,0.3027411,0.8677238,135.4575,30.34969,32.32524,0.00832263,4197.149,2.078125,4967.231,3.514648,598,550,90,30.72187,32.42436,100.6754,1,12.51191,1748.226,99.66666,99.66666
2023/07/11 17:28:49,2_1,0.8985581,0.8057856,0.121808,0.265945,0.891352,135.5017,30.34969,32.24165,0.008828125,4198.492,0.6474609,4969.594,1.131836,144,181,325,30.66105,32.73216,100.6381,1,12.5064,1672.029,97.33334,97.33334
2023/07/11 18:28:49,2_1,1.407925,1.312038,0.1540074,0.4199847,0.9296952,136.6094,30.41208,32.35763,0.01773702,4202.775,11.77148,4974.985,14.13232,1133,1337,718,30.66162,32.41859,100.6343,0.5825,12.50754,1817.045,75.88889,73.88889
2023/07/11 19:28:49,2_1,1.646998,1.622753,0.217484,0.4971349,0.9847952,136.9774,30.65871,32.48476,0.01809249,4226.479,26.41797,5002.499,31.00635,2280,2563,906,30.87362,32.30029,100.6443,0,12.50775,1576.362,69.55556,68.63889
2023/07/11 20:28:49,2_1,1.499905,1.476991,0.2746947,0.4526807,0.9844701,137.371,30.74901,32.40551,0.01630222,4249.037,20.25439,5029.486,24.24365,1885,2177,1119,30.76889,32.45625,100.6676,0,12.50921,1644.439,60.66667,58.16667
2023/07/11 21:28:49,2_1,1.45615,1.4414,0.2619811,0.4399727,0.9854596,137.7933,30.91829,32.4419,0.01937712,4265.606,21.6875,5049.158,24.83594,1716,1934,934,30.71468,32.7476,100.7267,0,12.50955,1603.605,70.41666,69.16666
2023/07/11 22:28:49,2_1,1.204218,1.195609,0.2569764,0.3640901,0.9940013,138.7426,31.14578,32.45708,0.01534145,4280.679,3.829102,5067.193,5.958008,1042,849,94,30.73936,32.74788,100.7513,0,12.50764,1712.208,98.75,98.75
2023/07/11 23:28:49,2_1,1.624295,1.569889,0.265356,0.4882586,0.9679437,138.8596,31.1896,32.16578,0.02223941,4302.593,30.00879,5092.354,34.02783,2210,2402,788,30.6979,33.0162,100.7193,0,12.50968,1627.345,69.72222,68.30556
2023/07/12 00:28:49,2_1,0.9765307,0.9168725,0.2255568,0.2917541,0.9388142,139.1152,31.26887,32.28416,0.009737811,4313.258,1.504395,5105.147,2.291992,266,492,14,30.74009,32.80286,100.6986,0,12.50613,1688.836,99.55556,99.55556
2023/07/12 01:28:49,2_1,1.125063,1.092817,0.1772649,0.3385517,0.9691308,139.1602,31.28208,32.5834,0.0113876,4316.081,3.224609,5109.267,4.535645,586,527,102,30.69075,33.03277,100.6241,0,12.50249,1622.646,99.38889,99.38889
2023/07/12 02:28:49,2_1,1.020696,0.9594516,0.1522741,0.305023,0.9361272,139.1602,31.30333,32.60493,0.01596772,4318.184,4.958496,5112.265,6.493652,865,620,111,30.75616,32.72718,100.6053,0,12.50654,1668.042,99.44444,99.44444
2023/07/12 03:28:49,2_1,1.567667,1.511842,0.2127988,0.4710163,0.9628405,139.4582,31.43822,32.71483,0.02003319,4336.619,21.6748,5133.994,25.10693,1601,1989,1073,30.69658,33.14243,100.6254,0,12.51154,1642.539,69.05556,65.77778
2023/07/12 04:28:49,2_1,1.239844,1.18376,0.2002811,0.3717279,0.9559574,139.6155,31.46784,32.60978,0.01757147,4346.982,12.7124,5146.648,15.27051,1283,1314,502,30.78575,32.60404,100.6311,0,12.51053,1672.454,81.91666,80.44444
2023/07/12 05:28:49,2_1,1.657575,1.603595,0.2781498,0.4983647,0.9676238,140.0622,31.56708,32.564,0.02024175,4372.495,33.93701,5176.191,38.63525,2487,2930,1095,30.69466,33.17856,100.6195,0,12.50779,1617.402,73.05556,71.58334
2023/07/12 06:28:49,2_1,1.698448,1.627712,0.2901059,0.5096301,0.9611338,140.513,31.68559,32.5988,0.01915002,4406.874,33.70752,5215.052,38.08887,2442,2965,1304,30.76382,32.91505,100.6424,0.4172222,12.50656,1567.098,63.58333,60.75
2023/07/12 07:28:49,2_1,1.386925,1.260901,0.2801994,0.4116257,0.9110298,140.9102,31.72171,32.38162,0.01453824,4435.546,18.40625,5248.239,22.75098,1790,2258,819,30.84271,32.64997,100.6926,4.376667,16.53126,1780.689,78.30556,78.27778
2023/07/12 08:28:49,2_1,0.8378022,0.7507923,0.2122526,0.2479293,0.7980777,141.9597,31.72373,32.15371,0.01964108,4443.764,6.411621,5258.869,7.174316,427,467,154,30.68846,32.75406,100.7449,11.47139,27.59749,2467.875,98.44444,97.94444
2023/07/12 09:28:49,2_1,1.777941,1.682456,0.6638734,0.5320597,0.9587341,142.2244,32.13081,32.02957,0.02221296,4481.226,60.36035,5299.027,65.16504,3629,3865,1952,29.62732,35.22768,100.7346,45.49972,57.89739,3309.518,63.38889,55.88889
2023/07/12 10:28:49,2_1,1.256507,1.289117,0.6345213,0.3826596,1.03446,142.7915,32.25421,31.86811,0.01534442,4525.805,23.14746,5348.73,28.04932,2385,2918,778,30.86107,32.8278,100.7486,1,12.50601,1538.203,57.58333,44.75
2023/07/12 11:28:49,2_1,0.6824061,0.7676275,0.4639395,0.2123015,1.154394,142.9146,32.32523,31.7625,0.01156591,4533.868,1.405762,5359.532,2.124023,313,284,112,30.70721,32.92177,100.7426,1,12.50707,1583.96,91.19444,85.13889
