DateTime,Animal,VO2_M,VCO2_M,VH2O_M,kcal_hr_M,RER_M,FoodInA_M,WaterInA_M,BodyMass_Mnz,PedSpeed_Mnz,PedMeters_M,PedMeters_R,AllMeters_M,AllMeters_R,XBreak_R,YBreak_R,ZBreak_R,EnviroTemp_M,EnviroRH_M,EnviroBP_M,EnviroLightlux_M,EnviroOccupancy_M,EnviroSound_M,Still_pct_M,Sleep_pct_M
2023/07/14 07:30:02,1_2,1.105122,1.061674,0.1520495,0.3317698,0.9583021,75.34346,55.59563,28.4357,0.01170389,3612.171,4.784912,4141.322,6.562988,995,796,104,.,.,.,.,.,.,96,96
2023/07/14 08:30:02,1_2,0.859168,0.811038,0.1265121,0.2569793,0.9449859,75.37998,55.70119,28.36324,0.01366346,3616.712,1.942871,4147.329,2.501465,352,268,114,.,.,.,.,.,.,96.22222,96.22222
2023/07/14 09:30:02,1_2,0.8344914,0.7309109,0.1114869,0.2458271,0.8766224,75.39877,55.70119,28.2807,0,3617.45,0,4148.288,0,0,0,0,.,.,.,.,.,.,100,100
2023/07/14 10:30:02,1_2,0.9121488,0.827692,0.1067014,0.2706124,0.9094056,75.51006,55.70119,28.32591,0.01249293,3617.771,0.4675293,4148.84,0.7900391,162,155,206,.,.,.,.,.,.,90.16666,90.16666
2023/07/14 11:30:02,1_2,0.8944426,0.8413421,0.1009834,0.2673314,0.9395475,75.55613,55.70119,28.31866,0.01747042,3618.272,0.5871582,4149.483,0.6743164,70,55,6,.,.,.,.,.,.,99.55556,99.55556
2023/07/14 12:30:02,1_2,0.7839654,0.726659,0.08450624,0.2335975,0.9279035,75.55703,55.70119,28.3011,0,3618.505,0,4149.752,0,0,0,0,.,.,.,.,.,.,100,100
2023/07/14 13:30:02,1_2,0.8453023,0.7356859,0.08063037,0.2487003,0.8681061,75.55703,55.70119,28.22861,0.01555379,3618.676,0.359375,4150.014,0.550293,88,81,10,.,.,.,.,.,.,100,100
2023/07/14 14:30:02,1_2,1.074861,0.9719047,0.09760045,0.3186573,0.9014284,75.62899,55.81415,28.07448,0.01297978,3622.417,5.674072,4154.822,7.117676,1004,791,219,.,.,.,.,.,.,88.16666,87.80556
2023/07/14 15:30:02,1_2,0.7577734,0.6382834,0.08114196,0.2215396,0.8421327,75.6422,55.87752,27.99966,0,3624.538,0,4157.42,0,0,0,0,.,.,.,.,.,.,100,100
2023/07/14 16:30:02,1_2,0.8665106,0.7521398,0.07678502,0.2548071,0.8676152,75.70664,55.87752,28.01936,0.01127772,3624.639,0.34375,4157.669,0.7714844,188,162,239,.,.,.,.,.,.,87.75,87.75
2023/07/14 17:30:02,1_2,0.8749321,0.8065614,0.07693519,0.2604099,0.9205843,75.84293,55.87831,28.0462,0.01810128,3624.895,0.7487793,4158.228,1.127441,171,214,204,.,.,.,.,.,.,89.19444,89.19444
2023/07/14 18:30:02,1_2,1.164747,1.149957,0.09330468,0.3517271,0.986499,76.51459,55.99125,28.27232,0.01703641,3628.658,10.51514,4162.863,11.91406,969,1012,486,.,.,.,.,.,.,83.41666,82.83334
2023/07/14 19:30:02,1_2,1.345664,1.334694,0.1337287,0.406766,0.9916977,77.47646,56.1665,28.36709,0.01843551,3644.803,19.90674,4180.903,22.19727,1807,1686,868,.,.,.,.,.,.,71.55556,70.86111
2023/07/14 20:30:02,1_2,1.002447,1.01378,0.1394817,0.3043131,1.011871,77.85623,56.37336,28.36791,0.01254188,3656.784,1.336914,4194.361,1.709961,295,216,164,.,.,.,.,.,.,93.66666,91.66666
2023/07/14 21:30:02,1_2,1.307274,1.320582,0.1657224,0.3967519,1.010271,78.37859,56.42121,28.23782,0.01846539,3667.245,18.55322,4206.067,20.521,1498,1354,672,.,.,.,.,.,.,84.02778,83.05556
2023/07/14 22:30:02,1_2,1.291809,1.268668,0.1960626,0.38965,0.9822732,78.63095,56.58738,28.14343,0.01693531,3685.307,19.57104,4226.253,22.27783,2075,1744,762,.,.,.,.,.,.,73.36111,72.75
2023/07/14 23:30:02,1_2,0.9519209,0.9138308,0.2031172,0.285733,0.9602248,78.86073,56.80184,28.25865,0.01102015,3696.483,1.780518,4239.294,2.471191,367,330,98,.,.,.,.,.,.,97.25,97.25
2023/07/15 00:30:02,1_2,0.9672146,0.9242576,0.1708902,0.2900413,0.9509716,78.88512,56.84093,28.22615,0.01894848,3700.067,3.30127,4243.505,3.713867,384,262,90,.,.,.,.,.,.,95.83334,95.05556
2023/07/15 01:30:02,1_2,1.072531,1.006695,0.1558142,0.320415,0.934698,78.93389,56.95425,28.11785,0.01829603,3707.689,8.904785,4252.143,10.07178,836,786,375,.,.,.,.,.,.,87.27778,85.52778
2023/07/15 02:30:02,1_2,0.9726326,0.8478566,0.124702,0.2862525,0.8706616,78.95427,56.98755,28.00335,0.01896044,3710.128,1.333496,4254.932,1.513184,168,120,30,.,.,.,.,.,.,98.88889,98.88889
2023/07/15 03:30:02,1_2,1.125062,1.026583,0.1343985,0.3341562,0.9124032,79.08463,57.0642,27.93793,0.01602704,3715.344,9.180176,4260.95,10.8252,932,1018,349,.,.,.,.,.,.,85.5,85.5
2023/07/15 04:30:02,1_2,1.077202,1.055615,0.1372121,0.3247658,0.9786941,79.40182,57.18985,28.16117,0.01304647,3721.581,5.740479,4268.853,7.814453,1076,1099,554,.,.,.,.,.,.,73.5,73.5
2023/07/15 05:30:02,1_2,1.370007,1.329386,0.169464,0.4121699,0.9706227,79.79075,57.41221,28.56908,0.01572235,3736.337,17.35156,4286.695,20.53369,1917,1836,858,.,.,.,.,.,.,72.80556,71.25
2023/07/15 06:30:02,1_2,0.7482547,0.7130211,0.1360528,0.2242484,0.9532026,79.93564,57.56413,28.54959,0,3743.106,0,4294.883,0,0,0,2,.,.,.,.,.,.,100,100
2023/07/15 07:30:02,1_2,0.9531862,0.89998,0.1200971,0.2851131,0.9470495,79.93564,57.56413,28.49736,0.01243525,3743.309,0.2763672,4295.165,0.3852539,49,40,3,.,.,.,.,.,.,100,100
2023/07/15 08:30:02,1_2,1.002913,0.93036,0.140478,0.2988874,0.9263757,79.93774,57.56413,28.22243,0.01760392,3751.153,10.9751,4304.141,12.57324,1127,1006,247,.,.,.,.,.,.,99.22222,99.22222
2023/07/15 09:30:02,1_2,0.7785479,0.6492701,0.1281315,0.227181,0.8341853,79.93872,57.56413,28.08214,0,3754.357,0,4307.841,0,0,0,0,.,.,.,.,.,.,100,100
2023/07/15 10:30:02,1_2,0.8894395,0.7970812,0.1214354,0.2632112,0.8994144,80.0539,57.59887,28.1106,0.01142858,3755.222,1.355957,4309.192,2.091797,336,369,244,.,.,.,.,.,.,88.02778,88.02778
2023/07/15 11:30:02,1_2,0.7873814,0.7011238,0.1034017,0.2327108,0.8906135,80.10792,57.6214,28.12469,0,3755.713,0,4309.933,0,0,0,0,.,.,.,.,.,.,100,100
2023/07/15 12:30:02,1_2,0.8319836,0.7442105,0.09639139,0.2461166,0.8931956,80.10792,57.6214,28.11703,0.007882626,3755.908,0.3549805,4310.308,0.6948242,250,128,6,.,.,.,.,.,.,100,100
2023/07/15 13:30:02,1_2,0.7757885,0.6938056,0.08299014,0.2294839,0.8945661,80.10811,57.6214,28.10631,0.01086426,3756.084,0.3591309,4310.655,0.5727539,138,75,14,.,.,.,.,.,.,98.91666,98.91666
2023/07/15 14:30:02,1_2,0.9472448,0.8866509,0.08880734,0.2828237,0.9322807,80.16164,57.65673,28.09055,0.01261969,3756.909,1.400635,4311.849,1.89502,286,323,186,.,.,.,.,.,.,90.05556,90.05556
2023/07/15 15:30:02,1_2,0.743071,0.6947667,0.08002973,0.2218113,0.935479,80.27121,57.68111,28.1272,0,3757.828,0,4313.096,0,0,0,0,.,.,.,.,.,.,100,100
2023/07/15 16:30:02,1_2,0.963864,0.9207309,0.08863219,0.289015,0.9560274,80.67782,57.69355,28.1205,0.01490634,3761.196,6.095947,4317.094,7.226563,687,691,241,.,.,.,.,.,.,90.69444,90.69444
2023/07/15 17:30:02,1_2,0.8567048,0.793121,0.08677259,0.2552079,0.9256521,80.84483,57.70028,28.07672,0.01303378,3764.263,0.564209,4320.79,0.7680664,128,106,7,.,.,.,.,.,.,100,100
2023/07/15 18:30:02,1_2,0.9496225,0.8956608,0.08682275,0.2839838,0.940935,80.84498,57.70403,28.09025,0.021044,3764.81,3.848389,4321.497,4.206543,321,297,67,.,.,.,.,.,.,98.30556,98.30556
2023/07/15 19:30:02,1_2,1.431456,1.388713,0.1337669,0.4306371,0.9702634,81.0077,57.92981,28.09963,0.01818558,3782.212,27.87549,4340.915,31.26221,2328,2352,1151,.,.,.,.,.,.,66.97222,64.66666
2023/07/15 20:30:02,1_2,1.365979,1.324927,0.1985891,0.4109216,0.9700869,81.65215,58.19489,28.11254,0.01690097,3807.444,20.1853,4369.621,23.41162,2028,2127,1112,.,.,.,.,.,.,61.13889,59.27778
2023/07/15 21:30:02,1_2,1.061888,1.05169,0.1739155,0.3208842,0.9848803,82.08925,58.44794,28.24139,0.01673038,3820.463,10.73315,4384.615,12.31836,1115,1131,371,.,.,.,.,.,.,86.47222,86.47222
2023/07/15 22:30:02,1_2,1.000703,0.9776738,0.1473589,0.3015047,0.976616,82.283,58.58887,28.27788,0.01832748,3828.058,3.095215,4393.478,3.812012,412,419,346,.,.,.,.,.,.,86.66666,86.66666
2023/07/15 23:30:02,1_2,1.09703,1.070945,0.1470572,0.3304716,0.9720437,82.79596,58.76165,28.36069,0.01968418,3835.378,8.575439,4401.942,9.759277,777,898,480,.,.,.,.,.,.,83.08334,81.33334
2023/07/16 00:30:02,1_2,1.104691,1.053488,0.1427885,0.3311247,0.9523538,83.14727,58.88284,28.30695,0.01893058,3840.775,11.25464,4408.108,12.58789,931,956,653,.,.,.,.,.,.,79.13889,78.52778
2023/07/16 01:30:02,1_2,1.076231,0.9847611,0.1731215,0.3198344,0.9013785,83.27562,59.08113,27.99884,0.01796278,3859.254,10.99561,4428.799,12.41211,1011,917,315,.,.,.,.,.,.,95.47222,95.47222
2023/07/16 02:30:02,1_2,0.9966829,0.8363844,0.1473969,0.2911781,0.8382776,83.27739,59.10133,27.90221,0.01621534,3861.437,0.9770508,4431.301,1.11377,130,103,16,.,.,.,.,.,.,100,100
2023/07/16 03:30:02,1_2,1.108872,0.9780329,0.1531623,0.3271062,0.88103,83.35757,59.17657,27.8939,0.01726553,3865.436,6.131348,4436.049,7.439941,734,747,432,.,.,.,.,.,.,83.11111,83.11111
2023/07/16 04:30:02,1_2,1.084563,1.010056,0.1490301,0.3234831,0.9286349,83.52549,59.36769,28.00895,0.01667577,3871.347,9.562256,4443.3,11.21631,1067,1127,442,.,.,.,.,.,.,82.08334,80.47222
2023/07/16 05:30:02,1_2,1.213026,1.139661,0.1868024,0.3624601,0.934043,83.63239,59.74885,28.14587,0.01645484,3889.09,16.86865,4463.911,19.64502,1882,1748,686,.,.,.,.,.,.,83.36111,82.69444
2023/07/16 06:30:02,1_2,1.034757,0.9406264,0.1631828,0.3070987,0.9057702,83.67638,59.83986,28.13721,0.01381938,3896.738,7.771973,4472.981,10.11084,1295,1195,355,.,.,.,.,.,.,88.27778,86.91666
2023/07/16 07:30:02,1_2,0.8475823,0.761286,0.156248,0.2509382,0.894887,84.01526,60.00974,28.06853,0.01054164,3902.498,0.1430664,4480.742,0.3706055,139,93,30,.,.,.,.,.,.,98.08334,98.08334
2023/07/16 08:30:02,1_2,0.8722175,0.7842816,0.1317752,0.2582895,0.897276,84.03793,60.0183,28.08669,0.01516602,3902.692,0.7407227,4481.089,1.350586,260,266,156,.,.,.,.,.,.,92.16666,92.16666
2023/07/16 09:30:02,1_2,0.8456485,0.7866439,0.1268106,0.2521637,0.927946,84.11809,60.05605,28.13057,0.01115633,3904.75,2.062012,4484.165,2.833496,356,333,126,.,.,.,.,.,.,97.75,97.75
2023/07/16 10:30:02,1_2,0.8005269,0.6917807,0.111314,0.2351992,0.8639286,84.11913,60.07149,28.10745,0,3905.309,0,4484.941,0,0,0,0,.,.,.,.,.,.,100,100
2023/07/16 11:30:02,1_2,0.8305764,0.7135602,0.101413,0.2437499,0.858779,84.18177,60.07149,28.07926,0.008641203,3905.607,0.6005859,4485.49,1.140625,208,250,177,.,.,.,.,.,.,91.66666,90.75
2023/07/16 12:30:02,1_2,0.7876254,0.6850419,0.08531516,0.2317013,0.8700773,84.25067,60.07149,28.0471,0,3905.909,0,4486.082,0,0,0,0,.,.,.,.,.,.,100,100
2023/07/16 13:30:02,1_2,0.8837165,0.8244918,0.08416475,0.2636769,0.9340547,84.36934,60.12431,28.07835,0.01229858,3906.471,0.8186035,4487.14,1.418945,281,304,230,.,.,.,.,.,.,88.88889,88.88889
2023/07/16 14:30:02,1_2,0.9468851,0.8940839,0.07619775,0.2832319,0.9356878,84.46101,60.1447,28.13277,0.01248352,3907.939,4.887451,4489.033,6.024902,658,691,286,.,.,.,.,.,.,89.52778,89.52778
2023/07/16 15:30:02,1_2,0.7337818,0.7017767,0.0705215,0.2200799,0.9554824,84.59695,60.20044,28.15933,0,3911.615,0,4493.525,0,0,0,0,.,.,.,.,.,.,100,100
2023/07/16 16:30:02,1_2,0.8563691,0.7720714,0.06342717,0.2537317,0.9003302,84.59767,60.20394,28.15987,0.01927655,3911.834,3.522461,4493.763,3.898438,291,282,134,.,.,.,.,.,.,95.63889,94.69444
2023/07/16 17:30:02,1_2,0.9013755,0.8630145,0.08776403,0.2704089,0.9606748,84.77269,60.24781,28.0634,0.02070415,3917.785,2.907227,4500.534,3.410645,320,358,190,.,.,.,.,.,.,91.61111,90.94444
2023/07/16 18:30:02,1_2,1.042031,1.005654,0.1068529,0.3131337,0.9614662,85.27609,60.25383,28.07853,0.01846228,3921.243,6.509033,4504.498,7.415527,662,667,446,.,.,.,.,.,.,78.52778,78.41666
2023/07/16 19:30:02,1_2,1.396071,1.367207,0.1441726,0.4208427,0.9806986,85.63449,60.33818,28.19325,0.01905208,3934.255,23.2937,4519.025,26.21924,1960,1880,992,.,.,.,.,.,.,74.02778,74.02778
2023/07/16 20:30:02,1_2,1.180118,1.150276,0.183185,0.3553829,0.9749837,86.07897,60.59872,28.13101,0.01805763,3957.613,12.80933,4545.346,14.40674,1173,1174,786,.,.,.,.,.,.,69.66666,68.61111
2023/07/16 21:30:02,1_2,1.073805,1.080315,0.154859,0.3256017,1.006766,86.34187,60.71383,28.34581,0.01798999,3962.101,4.615723,4550.584,5.322266,485,424,312,.,.,.,.,.,.,87.11111,86.75
2023/07/16 22:30:02,1_2,1.390298,1.381296,0.2002316,0.4204126,0.9930545,86.56539,60.87645,28.03101,0.01846997,3979.142,25.87256,4569.697,28.76172,2043,1937,1217,.,.,.,.,.,.,73.05556,70.02778
2023/07/16 23:30:02,1_2,0.9469976,0.9021037,0.1750241,0.2837906,0.9521748,86.70075,61.13686,28.10327,0.01430857,3992.844,1.946777,4585.225,2.567383,400,292,77,.,.,.,.,.,.,98.63889,98.63889
2023/07/17 00:30:02,1_2,1.01151,0.9896822,0.1423021,0.3048569,0.9780566,86.70123,61.15515,28.07503,0.0166906,3993.921,2.790771,4586.524,3.179688,277,262,83,.,.,.,.,.,.,99.66666,99.66666
2023/07/17 01:30:02,1_2,1.261162,1.181338,0.1894949,0.376608,0.9340374,86.81289,61.23068,27.8185,0.01808782,4010.614,21.59326,4605.167,24.2793,1871,1861,816,.,.,.,.,.,.,83.47222,83.47222
2023/07/17 02:30:02,1_2,0.8518357,0.7107621,0.1497865,0.2485912,0.8341888,86.87696,61.26372,27.7164,0.004925896,4017.494,0.078125,4613.017,0.144043,33,28,40,.,.,.,.,.,.,98.19444,98.19444
2023/07/17 03:30:02,1_2,0.987051,0.905001,0.1471192,0.2934539,0.9193493,87.03814,61.40924,27.71749,0.02086091,4020.437,4.956543,4616.397,5.637695,504,431,290,.,.,.,.,.,.,86.55556,85
2023/07/17 04:30:02,1_2,1.307168,1.225412,0.1600099,0.3904113,0.9386011,87.64983,61.64078,27.87947,0.0159273,4031.132,16.2124,4628.733,19.10303,1845,1658,601,.,.,.,.,.,.,72.55556,71.13889
2023/07/17 05:30:02,1_2,1.103149,1.039232,0.1641504,0.3298139,0.9368573,88.09707,61.83952,28.01793,0.01627406,4041.944,11.13843,4641.709,13.01221,1238,1185,645,.,.,.,.,.,.,65.80556,64.11111
2023/07/17 06:30:02,1_2,1.025824,0.9887899,0.1778055,0.3081825,0.9622313,88.39083,62.14602,28.25055,0.01509379,4055.446,9.169678,4657.496,10.70898,1094,951,224,.,.,.,.,.,.,93.16666,93.16666
2023/07/17 07:30:02,1_2,0.846051,0.7971265,0.1500749,0.2529545,0.941259,88.40561,62.15868,28.1859,0.01319207,4059.447,2.78418,4662.105,3.44873,462,773,74,.,.,.,.,.,.,99.08334,99.08334
2023/07/17 08:30:02,1_2,0.7930495,0.7371373,0.1277247,0.2364409,0.9297997,88.43352,62.1615,28.1474,0,4061.815,0,4665.041,0,0,0,0,.,.,.,.,.,.,100,100
2023/07/17 09:30:02,1_2,0.8227707,0.7547276,0.1128671,0.2446361,0.9192199,88.43352,62.1615,28.19411,0.02568766,4062.422,0.7543945,4665.712,0.8374023,90,182,6,.,.,.,.,.,.,100,100
2023/07/17 10:30:02,1_2,0.8048738,0.7361756,0.0996185,0.2391731,0.9107216,88.43352,62.1615,28.16703,0.01378852,4062.833,0.6013184,4666.218,0.7783203,85,116,89,.,.,.,.,.,.,100,100
2023/07/17 11:30:02,1_2,0.8773541,0.7970663,0.0934373,0.2603525,0.906656,88.43352,62.26407,28.18421,0.01585637,4063.883,1.339355,4667.56,1.658203,199,307,30,.,.,.,.,.,.,99.25,99.25
2023/07/17 12:30:02,1_2,0.7568003,0.6831251,0.08089045,0.2242852,0.9044115,88.43352,62.37269,28.22812,0.005869547,4064.557,0.1357422,4668.382,0.199707,59,40,2,.,.,.,.,.,.,100,100
2023/07/17 13:30:02,1_2,0.8326672,0.7811008,0.07695677,0.2487264,0.9373539,88.43352,62.37269,28.19254,0.0122777,4064.658,0.6743164,4668.532,0.8745117,88,105,23,.,.,.,.,.,.,100,100
2023/07/17 14:30:02,1_2,0.7345411,0.6529719,0.07188494,0.2170208,0.8885736,88.43352,62.37269,28.127,0.01287564,4065.859,0.5480957,4669.999,0.6206055,56,49,7,.,.,.,.,.,.,100,100
2023/07/17 15:30:02,1_2,0.9002922,0.8167111,0.08560506,0.26708,0.9098787,88.52322,62.37852,28.03486,0.01586217,4067.71,2.174072,4672.316,2.708984,300,334,200,.,.,.,.,.,.,91.86111,91.86111
2023/07/17 16:30:02,1_2,0.8007669,0.6960338,0.07143526,0.2355382,0.8660874,88.55467,62.37965,28.01682,0.007264482,4068.087,0.3310547,4672.836,0.8183594,203,224,199,.,.,.,.,.,.,89.36111,89.36111
2023/07/17 17:30:02,1_2,0.9155465,0.8742979,0.07651778,0.2745085,0.9518785,88.72457,62.40067,28.12103,0.01962085,4068.723,1.815918,4674.025,2.342285,305,375,298,.,.,.,.,.,.,87.08334,87.08334
2023/07/17 18:30:02,1_2,1.132428,1.105382,0.09380484,0.341127,0.9814685,89.13091,62.49983,28.19226,0.01977056,4073.044,12.79468,4679.061,14.15869,1026,924,527,.,.,.,.,.,.,80.86111,80.19444
2023/07/17 19:30:02,1_2,1.509333,1.467625,0.16737,0.4542885,0.9715508,89.73241,62.75236,28.09248,0.01972488,4095.893,24.92188,4704.329,27.75537,1997,1908,1107,.,.,.,.,.,.,64.66666,64.63889
2023/07/17 20:30:02,1_2,1.358685,1.325514,0.2110002,0.4092359,0.9754993,90.02826,62.97781,27.99821,0.01840976,4121.653,26.01904,4733.049,29.10352,2077,2059,1293,.,.,.,.,.,.,69.25,65.91666
2023/07/17 21:30:02,1_2,0.9539023,0.9270432,0.1853922,0.2870783,0.9718695,90.41282,63.09791,27.81284,0.01639662,4135.694,3.52002,4748.983,4.03125,427,352,218,.,.,.,.,.,.,94.11111,94.11111
2023/07/17 22:30:02,1_2,0.992541,0.9413066,0.171563,0.2971613,0.944069,90.45181,63.10322,27.7515,0.01887943,4139.114,7.726074,4752.801,8.587402,626,652,345,.,.,.,.,.,.,91.94444,91.94444
2023/07/17 23:30:02,1_2,1.312658,1.256777,0.2108465,0.3937909,0.9573444,90.64668,63.42369,27.86498,0.01982483,4159.038,23.36279,4774.911,25.95752,1791,1829,1082,.,.,.,.,.,.,72.55556,71.13889
2023/07/18 00:30:02,1_2,0.9126829,0.8237644,0.1611598,0.270478,0.8996869,90.74828,63.57867,27.86139,0.01595466,4168.953,5.572266,4785.98,6.522461,670,599,138,.,.,.,.,.,.,96.11111,96.11111
2023/07/18 01:30:02,1_2,0.9185356,0.8311756,0.1895054,0.2723537,0.900735,90.78523,63.64544,27.63742,0.01422674,4175.885,1.99707,4794.076,2.32373,217,192,162,.,.,.,.,.,.,94.27778,93.33334
2023/07/18 02:30:02,1_2,0.9691149,0.8587103,0.1558407,0.2861409,0.8855297,90.78575,63.64823,27.60744,0.017613,4176.889,1.211914,4795.233,1.458496,164,135,185,.,.,.,.,.,.,100,100
2023/07/18 03:30:02,1_2,1.09082,1.003955,0.1587672,0.3245578,0.9200934,90.96645,63.75577,27.62173,0.01998702,4180.273,8.129395,4799.447,9.553223,756,878,851,.,.,.,.,.,.,77.86111,77.86111
2023/07/18 04:30:02,1_2,1.128704,1.07872,0.165569,0.3384772,0.9540964,91.187,63.86971,27.76207,0.01504374,4190.048,11.69775,4811.043,14.18066,1289,1442,638,.,.,.,.,.,.,72.44444,72.44444
2023/07/18 05:30:02,1_2,0.9234235,0.8578196,0.1499667,0.2752776,0.9225909,91.35567,63.96846,27.88063,0.01458059,4202.703,6.274902,4826.118,7.47998,808,599,131,.,.,.,.,.,.,95.77778,95.77778
2023/07/18 06:30:02,1_2,1.272348,1.213203,0.1954727,0.3813676,0.9531019,91.51292,64.08597,27.92277,0.01546939,4212.48,18.94971,4838.036,22.95361,2324,2095,584,.,.,.,.,.,.,75.55556,75.55556
2023/07/18 07:30:02,1_2,0.2939065,0.262175,0.142912,0.08689507,0.4099152,91.60872,64.33918,28.05728,0.0230218,4224.521,2.517578,4852.289,2.726563,171,158,109,.,.,.,.,.,.,97.66666,97.02778
2023/07/18 08:30:02,1_2,0.01439444,0.00095722,0.1164065,0.003467229,0.03842163,91.61106,64.39071,0,0,4224.885,0,4852.672,0,0,0,0,.,.,.,.,.,.,100,100
2023/07/18 09:30:02,1_2,0.0254828,0.001391628,0.09293795,0.006118012,-0.07796972,91.61106,64.39071,0,0,4224.885,0,4852.672,0,0,0,0,.,.,.,.,.,.,100,100
2023/07/18 10:30:02,1_2,0.01711626,0.001389719,0.06953814,0.004139533,-7.666816,91.61106,64.39071,0,0,4224.885,0,4852.672,0,0,0,0,.,.,.,.,.,.,100,100
2023/07/18 11:30:02,1_2,0.01724099,-0.000411412,0.05873943,0.004049502,-0.2453315,91.61106,64.39071,0,0,4224.885,0,4852.672,0,0,0,0,.,.,.,.,.,.,100,100
2023/07/18 12:30:02,1_2,0.01830531,0.000382949,0.04269485,0.004353887,0.04190176,91.61106,64.39071,0,0,4224.885,0,4852.672,0,0,0,0,.,.,.,.,.,.,100,100
2023/07/18 13:30:02,1_2,0.01045453,-0.004745381,0.003523888,0.002157174,-0.04438452,91.61106,64.39071,0,0.02165876,4225.14,0.2856445,4852.927,0.2856445,2,4,10,.,.,.,.,.,.,99.80556,99.47222
2023/06/26 14:30:02,1_3,1.726786,1.322534,0.4594499,0.4960792,0.7658019,0,0.6865743,0,0.01586186,19.27874,37.77578,22.05096,43.30064,3737,4354,834,.,.,.,.,.,.,57.94444,46.63889
2023/06/26 15:30:02,1_3,1.550135,1.195925,0.4210769,0.4459065,0.7715904,0.03497871,1.11872,0,0.01075255,49.12917,21.191,58.13351,28.1465,3795,3649,412,.,.,.,.,.,.,51.58333,45.86111
2023/06/26 16:30:02,1_3,1.449414,1.137566,0.3355885,0.4182175,0.7847167,0.0914515,1.329671,0,0.01412907,73.08513,27.35474,88.62182,33.27298,3495,3786,119,.,.,.,.,.,.,61.33333,58.16667
2023/06/26 17:30:02,1_3,1.409042,1.141672,0.2857601,0.4089434,0.8104787,0.152195,1.516239,0,0.01442487,98.35225,24.29173,119.6188,29.96747,3401,3694,112,.,.,.,.,.,.,75.38889,72.25
2023/06/26 18:30:02,1_3,1.434072,1.165173,0.2427008,0.4164216,0.8126372,0.1870861,1.632594,0,0.01756556,124.5296,28.92881,151.4304,34.52547,3365,3645,104,.,.,.,.,.,.,80.91666,79.33334
2023/06/26 19:30:02,1_3,1.491638,1.230214,0.2192898,0.4343497,0.824564,0.2655988,1.691172,0,0.02190786,158.325,40.76656,191.1039,47.09581,3964,4168,111,.,.,.,.,.,.,77.72222,71.16666
2023/06/26 20:30:02,1_3,1.52382,1.252442,0.2048568,0.4434344,0.8224223,0.3238311,1.741747,0,0.0245076,205.274,56.36624,244.3597,62.23529,4278,4383,133,.,.,.,.,.,.,70.36111,67.83334
2023/06/26 21:30:02,1_3,1.522233,1.25684,0.2035345,0.4433511,0.8259167,0.4381439,1.834504,0,0.02950716,271.6831,68.05183,316.0776,72.96927,4271,4337,196,.,.,.,.,.,.,77.47222,73.11111
2023/06/26 22:30:02,1_3,1.494752,1.242163,0.2095841,0.435879,0.8313216,0.5489975,1.880991,0,0.02473573,332.4181,54.3996,381.7365,59.65393,4128,4346,227,.,.,.,.,.,.,76.11111,75.61111
2023/06/26 23:30:02,1_3,1.479925,1.298165,0.2141017,0.4360892,0.8781927,0.7106246,2.462781,0,0.025187,383.7401,51.42569,438.3566,56.60315,4071,4406,304,.,.,.,.,.,.,59.44444,55.08333
2023/06/27 00:30:02,1_3,1.463364,1.326425,0.227713,0.4340486,0.9066424,0.9409071,3.018994,0,0.02387733,434.605,48.28336,494.881,54.13934,4203,4168,204,.,.,.,.,.,.,71.02778,67
2023/06/27 01:30:02,1_3,1.45626,1.351817,0.2170569,0.4340539,0.9283273,1.1581,3.397674,0,0.02325713,482.9068,45.14481,548.8264,50.76953,3753,4087,275,.,.,.,.,.,.,73.27778,69.83334
2023/06/27 02:30:02,1_3,1.464823,1.353348,0.2044259,0.4361803,0.9242876,1.385594,3.603268,0,0.0313895,537.897,73.08859,608.9767,77.85974,4375,4500,273,.,.,.,.,.,.,72.02778,70.63889
2023/06/27 03:30:02,1_3,1.569085,1.427319,0.2651704,0.4657427,0.9105765,1.661517,3.923241,0,0.0278869,604.2276,59.82703,680.7923,65.89288,4188,4226,251,.,.,.,.,.,.,72.61111,69.36111
2023/06/27 04:30:02,1_3,1.518953,1.378717,0.2712938,0.4506634,0.9085609,1.912553,4.225849,0,0.02799768,669.3964,57.39978,751.6485,63.01526,4052,4351,265,.,.,.,.,.,.,71.11111,69.55556
2023/06/27 05:30:02,1_3,1.345766,1.212564,0.2736089,0.3986856,0.9010743,2.12203,4.441156,0,0.02035978,711.6485,24.62671,799.6471,30.17535,3029,3175,137,.,.,.,.,.,.,87.05556,86.16666
2023/06/27 06:30:02,1_3,1.50378,1.355867,0.2666502,0.4455592,0.9019992,2.270077,4.651874,0,0.02642906,735.6583,45.51471,828.8577,50.42377,3557,3378,180,.,.,.,.,.,.,81.08334,78.88889
2023/06/27 07:30:02,1_3,1.391942,1.229681,0.2384862,0.4107402,0.8833747,2.464031,4.868785,0,0.02004838,784.5718,32.2052,882.7007,37.25244,3355,2949,120,.,.,.,.,.,.,63.19444,56.13889
2023/06/27 08:30:02,1_3,1.39915,1.245792,0.2250942,0.4135137,0.8905976,2.642752,5.192185,0,0.02136186,809.4248,31.48932,912.3814,35.95215,2817,2529,62,.,.,.,.,.,.,73.58334,69.86111
